event,text,class_label,event_type
2013_ny_train-crash,RT @AP: Man killed after NYC train derailed was traveling to Rockefeller Center Christmas tree:  -KH,informative,accident
2013_ny_train-crash,"Officials investigating deadly @MetroNorth train derailment that killed at least 4 in #NYC, reports @JMoNECN ",informative,accident
2013_ny_train-crash,RT @ChrisReuters: Source: Metro North driver fell into highway hypnosis before crash. ,informative,accident
2013_ny_train-crash,RT @MattKozarABC7: Fatal train crash in Bronx. Metro North train on its side. @ABCNY7 ,informative,accident
2013_ny_train-crash,Watch Today in New York online now for the latest on the Metro-North derailment ,informative,accident
2013_ny_train-crash,Probe seeks cause of NYC train crash that killed 4 - By VERENA DOBNIK and KILEY ARMSTRONGAssociated Press NEW YORK... ,informative,accident
2013_ny_train-crash,"RT @BreakingNews: At least 4 people killed, 63 injured in New York commuter train derailment, fire department says - @Reuters",informative,accident
2013_ny_train-crash,"RT @leahhouston12: Too many deaths the past week, Glasgow crash, the scots monument death, New York derailment, Paul walkers crash, r.i.p馃様鉂?en",,accident
2013_ny_train-crash,"RT @ABC7NY: #BREAKINGNEWS update: officials confirm 4 dead, 67 injured in Metro North derailment ",informative,accident
2013_ny_train-crash,RT @DJSCHEMES: (POST): NYC Train Engineer Was Sleeping Before Deadly Crash  #djschemes,informative,accident
2013_ny_train-crash,Sad: TODAY audio technician聽on way to set up for Rock Tree lighting among聽dead in NYC train derailment  via @todayshow,informative,accident
2013_ny_train-crash,RT @Jamesbedell: On the Metro north derailment reports that cars were in the water are FALSE.,informative,accident
2013_ny_train-crash,"4 Dead in Train Crash Reflected NY's Diversity: 4 dead in train crash reflected New York's diversity, from imm... ",informative,accident
2013_ny_train-crash,A train derailed in New York killing 4 and injuring dozens of people.: ,informative,accident
2013_ny_train-crash,MTA identifies 4 people killed in NYC train crash: The Metropolitan Transit Authority has identified the...  #mesa,informative,accident
2013_ny_train-crash,RT @BostonGlobe: Federal officials order changes for rail service after fatal derailment on Sunday in #NYC ,informative,accident
2013_ny_train-crash,Metro-North crash latest in a spate of accidents -... ,informative,accident
2013_ny_train-crash,RT @pranvera_hoxhaj: My prayers go out to everyone injured and killed in the metro north derailment god bless you and your families :/,informative,accident
2013_ny_train-crash,"#news Metro-North crash victims include loving dad, sister ",informative,accident
2013_ny_train-crash,Thoughts with all those involved in today's New York train derailment. ,informative,accident
2013_ny_train-crash,#BREAKINGNEWS | Metro-North engineer in derailment suspended without pay AP: The...  #FOLLOW @HCP520,informative,accident
2013_ny_train-crash,"RT @gardnerkyla: An exclusive from DNAinfo NY: Metro-North Engineer Dozing Seconds Before Train Derailment, Sources Say via @DNAinfo http:/鈥?en",,accident
2013_ny_train-crash,Praying everyone on the metro north derailment is ok.,informative,accident
2013_ny_train-crash,"New York train crash kills four: At least four people are killed and dozens injured as passenger train derails in New York City, prom...",informative,accident
2013_ny_train-crash,鈥淍NBCPhiladelphia: Amtrak Empire service disrupted btw NYC and Albany due to deadly Bronx train derailment. ,,accident
2013_ny_train-crash,"鈥淍washingtonpost: 4 dead, 63 hurt after Metro-North train derailment in Bronx, according to NY Gov. Cuomo ",,accident
2013_ny_train-crash,"RT @WSJ: Breaking: Metro-North train in New York crash was going 82 mph in 30 mph zone, NTSB says. ",informative,accident
2013_ny_train-crash,"RT @YourAnonNews: At least 3 killed, many injured in NYC train derailment - local media ",informative,accident
2013_ny_train-crash,RT @GolfWorldUS: New York City's mayor defends playing golf in Bermuda during this weekend's deadly train derailment: ,informative,accident
2013_ny_train-crash,"RT @BBCBreaking: New York train derailed at 82mph on 30mph curve, say investigators, in accident that killed 4 &amp; injured more than 60 http:鈥?en",,accident
2013_ny_train-crash,RT @AP: BREAKING:  Union official: Engineer caught himself nodding at controls before deadly NYC train derailment.,informative,accident
2013_ny_train-crash,RT @AUtoday: #us2day Pic   See @NewsHour's link   For #newyork train derailment and protests in鈥?en,,accident
2013_ny_train-crash,Investigators Examine Wreckage Of Deadly New York Train Crash ,informative,accident
2013_ny_train-crash,"New York train derailment leaves 4 dead, 63 hurt ",informative,accident
2013_ny_train-crash,RT @CNN: New York train was going 82 mph when it derailed. ,informative,accident
2013_ny_train-crash,Prosecutors face tough choices in NYC derailment  #usa #economy,informative,accident
2013_ny_train-crash,Being 鈥榗onsciously asleep鈥?common: experts: The conductor at the helm during Sunday's deadly Metro-North crash... ,informative,accident
2013_ny_train-crash,RT @gastropoda: Just came in to hear people complaining about delays after Metro-North derailment. Better 5 min late in this life than 24 h鈥?en,,accident
2013_ny_train-crash,"@PackCMBucky @CPMV_71 Morning sweet, sorry about the New York train crash, God Bless to those who passed away. You OK?",informative,accident
2013_ny_train-crash,RT @thesundaytimes: Latest: A passenger train has derailed in New York. Multiple injuries reported. (Photo: @KellyWBZ) ,,accident
2013_ny_train-crash,"RT @News_SanDiego: NYC train derailment airs queries about technology: YONKERS, N.Y. (AP) - The revelation that a New Y... ",,accident
2013_ny_train-crash,"RT @KeatonFoxNBC5: NEW YORK (AP) -- Fire department: `Multiple injuries' in NYC passenger train derailment, severity unclear.",informative,accident
2013_ny_train-crash,Metro-North train crash: Probe turns to black box for clues to cause: NEW YORK -- Investigators are analyzing ... ,informative,accident
2013_ny_train-crash,"Train crash in New York, helicopter crash in Glasgow, Paul Walker has died...this really is an awful week!",informative,accident
2013_ny_train-crash,@NTSB on their way to investigate fatal NYC train derailment. Read more ,informative,accident
2013_ny_train-crash,Praying for those caught in the Metro North derailment in the Bronx this morning... Smh.缶崨 #Lawsuit!!,informative,accident
2013_ny_train-crash,Holy shit RT @TexasHedger: Pictures of Metro North Train Derailment:     ,informative,accident
2013_ny_train-crash,"Clues sought in deadly New York train derailment: Four people are killed in the Bronx crash, which happened as... ",informative,accident
2013_ny_train-crash,". #MetroNorth says it plans to resume most service on its Hudson Line tomorrow, three days after a deadly derailment in the Bronx.",informative,accident
2013_ny_train-crash,"RT @WSJNY: Photos from the scene of the Metro-North train derailment. 4 have died, 63 were injured. ",informative,accident
2013_ny_train-crash,RT @BreakingNews: NTSB says it is not clear if New York train derailment was due to human error or equipment malfunction - @live video http鈥?en,,accident
2013_ny_train-crash,"Driver in fatal New York train crash was not drunk nor on drugs, US NTSB says ",informative,accident
2013_ny_train-crash,"That's one of my worst fears, train derailment #nyc #MetroNorth 馃様",informative,accident
2013_ny_train-crash,RT @PzFeed: TRAIN DERAILMENT IN NEW YORK CITY: -FBI ON SCENE -COAST GURAD ON SCENE -130 FIREFIGHTERS ON SCENE -67 INJURED -12 CRITICAL COND鈥?en,,accident
2013_ny_train-crash,Metro-North Ordered to Modify Signal System After NYC Derailment 鈥?Wall Street Journal: The Republic Metro-Nor... ,informative,accident
2013_ny_train-crash,RT @AP: Senators press for required cameras after deadly NYC train crash:  -KH,informative,accident
2013_ny_train-crash,Here's The Federally Mandated Technology That Could Have Stopped The Deadly New York Train Derailment: In 2008... ,informative,accident
2013_ny_train-crash,This Metro-North derailment is horrible. That train must have been going awfully fast for cars to be that far off the tracks.,informative,accident
2013_ny_train-crash,Could auto-stop system have averted NYC train crash? (CBS News): Share With Friends:  |  | Top News -...  @TeamLOA,informative,accident
2013_ny_train-crash,Derailment @ Metro North - Spuyten Duyvil Train Station ,informative,accident
2013_ny_train-crash,RT @nycjim: View of Metro North derailment from Henry Hudson Bridge. Via WABC-TV. Live feed:  ,informative,accident
2013_ny_train-crash,Cranes Righting Another Car Of Derailed NYC Train ,informative,accident
2013_ny_train-crash,"RT @CNNLive: Live pictures of the #train derailment at #SpuytenDuvil in the #Bronx, New York. Watch: ",informative,accident
2013_ny_train-crash,New York Derailment Kills 4 - Wall Street Journal: ABC NewsNew York Derailment Kills 4Wall Street JournalNEW Y... ,informative,accident
2013_ny_train-crash,"RT @Christie_x: sooo much horrible stuff happening right now, a passenger train has just derailed in New York, hope everyone affected is ok鈥?en",,accident
2013_ny_train-crash,"RT @AP: BREAKING: MTA spokeswoman says NYC train derailment has caused multiple fatalities, dozens of injuries.",informative,accident
2013_ny_train-crash,RT @melissadderosa: .@NYGovCuomo will be calling in to @msnbc at 3:25pm to talk about the Metro North train derailment,informative,accident
2013_ny_train-crash,Via @OnFrequency: Multiple Deaths in NYC Train Derailment   #TopPicks,informative,accident
2013_ny_train-crash,RT @PzFeed: TRAIN DERAILMENT IN NEW YORK CITY: -5 TRAINS DERAILED -3 DEAD LIVE -  @JoeMaggio ,informative,accident
2013_ny_train-crash,New York train crash: authorities begin investigation as passengers face delays ,informative,accident
2013_ny_train-crash,#Breaking: Fed Gov't issues emergency order to #MetroNorth after deadly derailment..increase staffing &amp; modify speed limit signs.@ABC7NY,informative,accident
2013_ny_train-crash,RT @610CKTB: Official: Multiple deaths in NYC train derailment... ,informative,accident
2013_ny_train-crash,RT @nhregister: #NYC train derailment will not affect travel on the #Metro-North #NewHaven ,informative,accident
2013_ny_train-crash,PRAY FOR THOSE LOST IN TODAYS TRAIN CRASH IN NYC .BLESSINGS TO THOSE WHO MADE IT SAFE ..,informative,accident
2013_ny_train-crash,@GolfDigestMag: NYC Mayor Michael Bloomberg defends remaining on golf course after train derailment. ,informative,accident
2013_ny_train-crash,RT @LaurenCRossi: Prayers to those affected by the #MetroNorth derailment.,informative,accident
2013_ny_train-crash,Waking up to news of a train derailment in NYC. Praying for all affected.,informative,accident
2013_ny_train-crash,Just saw about the train derailment in NYC. My heart goes out to all the victims and their families! So sad :(,informative,accident
2013_ny_train-crash,"New York Train Derailment Kills at Least 4, Injures Dozens  #Google #News",informative,accident
2013_ny_train-crash,RT @ksaeed1: NTSB scheduled to speak to the media at 4:30 about #MetroNorth #derailment,informative,accident
2013_ny_train-crash,"New York Derailment Kills 4 -  A Metro-North train derailed in the Bronx early Sunday morning, killing four... ",informative,accident
2013_ny_train-crash,New York train crash leaves four dead and 63 injured - Irish Times,informative,accident
2013_ny_train-crash,Driver in fatal New York train crash was 'in a daze': sources (Reuters) - The driver of a  #news #reuters ,informative,accident
2013_ny_train-crash,Feel terrible re Metro North derailment. Rode same line in Sept. Safety record in the past year is thought-provoking. Usually great service.,informative,accident
